description,putCall,symbol,exchangeName,bid,ask,last,mark,bidSize,askSize,bidAskSize,lastSize,highPrice,lowPrice,openPrice,closePrice,totalVolume,tradeDate,tradeTimeInLong,quoteTimeInLong,netChange,volatility,delta,gamma,theta,vega,rho,openInterest,timeValue,theoreticalOptionValue,theoreticalVolatility,optionDeliverablesList,strikePrice,expirationDate,daysToExpiration,expirationType,lastTradingDay,multiplier,settlementType,deliverableNote,isIndexOption,percentChange,markChange,markPercentChange,nonStandard,inTheMoney,mini,Date
SPY Mar 26 2021 290 Put (Weekly),PUT,SPY_032621P290,OPR,0.18,0.2,0.2,0.19,2430,892,2430X892,0,0.37,0.2,0.0,0.19,103,,1614977958092,1614978899982,0.01,51.197,-0.011,0.001,-0.033,0.027,-0.003,833,0.2,0.19,29.0,,290.0,1616788800000,19,S,1616803200000,100.0, ,,,5.26,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 295 Put (Weekly),PUT,SPY_032621P295,OPR,0.21,0.23,0.24,0.22,2274,616,2274X616,0,0.45,0.24,0.0,0.22,11,,1614975545380,1614978899982,0.02,49.4,-0.013,0.001,-0.037,0.032,-0.003,46,0.24,0.22,29.0,,295.0,1616788800000,19,S,1616803200000,100.0, ,,,9.09,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 300 Put (Weekly),PUT,SPY_032621P300,OPR,0.25,0.27,0.24,0.26,951,1151,951X1151,0,0.54,0.24,0.0,0.26,125,,1614977005191,1614978899982,-0.02,47.738,-0.016,0.001,-0.041,0.037,-0.004,13392,0.24,0.26,29.0,,300.0,1616788800000,19,S,1616803200000,100.0, ,,,-7.69,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 305 Put (Weekly),PUT,SPY_032621P305,OPR,0.29,0.31,0.3,0.3,883,929,883X929,0,0.54,0.3,0.0,0.3,11,,1614978609302,1614978899982,0.0,45.894,-0.019,0.001,-0.046,0.042,-0.004,47,0.3,0.3,29.0,,305.0,1616788800000,19,S,1616803200000,100.0, ,,,0.0,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 310 Put (Weekly),PUT,SPY_032621P310,OPR,0.34,0.36,0.36,0.35,247,1034,247X1034,0,0.68,0.33,0.0,0.35,243,,1614977913429,1614978899982,0.01,44.112,-0.022,0.001,-0.051,0.049,-0.005,1426,0.36,0.35,29.0,,310.0,1616788800000,19,S,1616803200000,100.0, ,,,2.86,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 315 Put (Weekly),PUT,SPY_032621P315,OPR,0.4,0.41,0.44,0.41,224,364,224X364,0,0.83,0.44,0.0,0.41,849,,1614974293424,1614978899982,0.04,42.251,-0.026,0.002,-0.056,0.056,-0.006,1337,0.44,0.405,29.0,,315.0,1616788800000,19,S,1616803200000,100.0, ,,,8.64,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 320 Put (Weekly),PUT,SPY_032621P320,OPR,0.47,0.48,0.47,0.48,224,309,224X309,0,1.11,0.47,0.0,0.47,152,,1614978606030,1614978899982,0.0,40.46,-0.031,0.002,-0.063,0.066,-0.007,38708,0.47,0.475,29.0,,320.0,1616788800000,19,S,1616803200000,100.0, ,,,-1.05,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 325 Put (Weekly),PUT,SPY_032621P325,OPR,0.55,0.57,0.53,0.56,519,337,519X337,0,1.28,0.53,0.0,0.56,175,,1614977516556,1614978899982,-0.03,38.676,-0.037,0.002,-0.07,0.076,-0.009,915,0.53,0.56,29.0,,325.0,1616788800000,19,S,1616803200000,100.0, ,,,-5.36,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 330 Put (Weekly),PUT,SPY_032621P330,OPR,0.67,0.69,0.7,0.68,200,520,200X520,0,1.72,0.7,0.0,0.68,223,,1614976340752,1614978899982,0.02,37.076,-0.046,0.003,-0.079,0.09,-0.011,7689,0.7,0.68,29.0,,330.0,1616788800000,19,S,1616803200000,100.0, ,,,2.94,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 335 Put (Weekly),PUT,SPY_032621P335,OPR,0.81,0.84,0.83,0.83,458,421,458X421,0,1.83,0.83,0.0,0.82,163,,1614976972017,1614978899982,0.0,35.435,-0.056,0.003,-0.089,0.106,-0.013,1016,0.83,0.825,29.0,,335.0,1616788800000,19,S,1616803200000,100.0, ,,,0.61,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 340 Put (Weekly),PUT,SPY_032621P340,OPR,1.01,1.03,1.02,1.02,188,250,188X250,0,2.38,0.96,0.0,1.02,586,,1614978121177,1614978899982,0.0,33.902,-0.07,0.004,-0.102,0.126,-0.017,16287,1.02,1.02,29.0,,340.0,1616788800000,19,S,1616803200000,100.0, ,,,0.0,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 345 Put (Weekly),PUT,SPY_032621P345,OPR,1.26,1.28,1.17,1.27,150,192,150X192,0,3.13,1.17,0.0,1.27,239,,1614977594992,1614978899982,-0.1,32.387,-0.088,0.005,-0.115,0.149,-0.021,2488,1.17,1.27,29.0,,345.0,1616788800000,19,S,1616803200000,100.0, ,,,-7.87,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 350 Put (Weekly),PUT,SPY_032621P350,OPR,1.58,1.61,1.48,1.6,140,271,140X271,0,3.74,1.46,0.0,1.6,577,,1614977613797,1614978899982,-0.12,30.904,-0.111,0.007,-0.131,0.176,-0.026,1501,1.48,1.595,29.0,,350.0,1616788800000,19,S,1616803200000,100.0, ,,,-7.21,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 352 Put (Weekly),PUT,SPY_032621P352,OPR,1.73,1.76,1.89,1.75,130,164,130X164,0,3.97,1.89,0.0,1.75,17,,1614975542812,1614978899982,0.14,30.296,-0.121,0.007,-0.137,0.188,-0.029,923,1.89,1.747,29.0,,352.0,1616788800000,19,S,1616803200000,100.0, ,,,8.2,0.0,-0.1,False,False,False,03-07-2021
SPY Mar 26 2021 353 Put (Weekly),PUT,SPY_032621P353,OPR,1.82,1.85,1.96,1.84,130,290,130X290,0,2.65,1.96,0.0,1.83,12,,1614975542812,1614978899982,0.13,30.008,-0.127,0.007,-0.14,0.194,-0.03,777,1.96,1.832,29.0,,353.0,1616788800000,19,S,1616803200000,100.0, ,,,7.0,0.0,0.18,False,False,False,03-07-2021
SPY Mar 26 2021 354 Put (Weekly),PUT,SPY_032621P354,OPR,1.9,1.93,1.95,1.92,130,157,130X157,0,4.29,1.95,0.0,1.92,253,,1614977948617,1614978899982,0.03,29.697,-0.133,0.008,-0.143,0.2,-0.031,981,1.95,1.916,29.0,,354.0,1616788800000,19,S,1616803200000,100.0, ,,,1.75,0.0,-0.08,False,False,False,03-07-2021
SPY Mar 26 2021 355 Put (Weekly),PUT,SPY_032621P355,OPR,1.99,2.03,1.86,2.01,120,265,120X265,0,4.39,1.86,0.0,2.01,218,,1614977577719,1614978899982,-0.15,29.407,-0.139,0.008,-0.147,0.207,-0.033,1667,1.86,2.01,29.0,,355.0,1616788800000,19,S,1616803200000,100.0, ,,,-7.46,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 356 Put (Weekly),PUT,SPY_032621P356,OPR,2.09,2.12,2.2,2.11,120,150,120X150,0,4.49,2.2,0.0,2.11,88,,1614974869088,1614978899982,0.09,29.1,-0.146,0.008,-0.15,0.213,-0.034,289,2.2,2.105,29.0,,356.0,1616788800000,19,S,1616803200000,100.0, ,,,4.51,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 357 Put (Weekly),PUT,SPY_032621P357,OPR,2.19,2.22,2.14,2.21,120,172,120X172,0,4.47,2.14,0.0,2.2,97,,1614977035749,1614978899982,-0.06,28.794,-0.153,0.009,-0.153,0.22,-0.036,778,2.14,2.205,29.0,,357.0,1616788800000,19,S,1616803200000,100.0, ,,,-2.95,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 357.5 Put (Weekly),PUT,SPY_032621P357.5,OPR,2.24,2.27,2.22,2.26,110,146,110X146,0,4.85,2.22,0.0,2.26,64,,1614977035749,1614978899982,-0.04,28.632,-0.156,0.009,-0.155,0.223,-0.037,990,2.22,2.255,29.0,,357.5,1616788800000,19,S,1616803200000,100.0, ,,,-1.55,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 358 Put (Weekly),PUT,SPY_032621P358,OPR,2.29,2.33,2.32,2.31,110,175,110X175,0,3.79,2.22,0.0,2.31,2070,,1614978715894,1614978899982,0.01,28.486,-0.16,0.009,-0.156,0.227,-0.038,490,2.32,2.31,29.0,,358.0,1616788800000,19,S,1616803200000,100.0, ,,,0.43,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 359 Put (Weekly),PUT,SPY_032621P359,OPR,2.4,2.44,2.46,2.42,110,156,110X156,0,4.61,2.46,0.0,2.42,51,,1614976057120,1614978899982,0.04,28.176,-0.167,0.009,-0.16,0.234,-0.04,573,2.46,2.42,29.0,,359.0,1616788800000,19,S,1616803200000,100.0, ,,,1.65,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 360 Put (Weekly),PUT,SPY_032621P360,OPR,2.52,2.56,2.54,2.54,110,218,110X218,0,5.31,2.42,0.0,2.54,688,,1614978854603,1614978899982,0.0,27.883,-0.175,0.01,-0.163,0.241,-0.041,1054,2.54,2.54,29.0,,360.0,1616788800000,19,S,1616803200000,100.0, ,,,0.0,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 361 Put (Weekly),PUT,SPY_032621P361,OPR,2.64,2.68,2.69,2.66,100,164,100X164,0,5.62,2.69,0.0,2.66,32,,1614977951671,1614978899983,0.03,27.567,-0.183,0.01,-0.166,0.248,-0.043,776,2.69,2.661,29.0,,361.0,1616788800000,19,S,1616803200000,100.0, ,,,1.1,0.0,-0.03,False,False,False,03-07-2021
SPY Mar 26 2021 362 Put (Weekly),PUT,SPY_032621P362,OPR,2.77,2.81,2.64,2.79,100,205,100X205,0,5.76,2.64,0.0,2.79,245,,1614977504058,1614978899983,-0.15,27.25,-0.192,0.011,-0.169,0.255,-0.045,789,2.64,2.788,29.0,,362.0,1616788800000,19,S,1616803200000,100.0, ,,,-5.3,0.0,0.08,False,False,False,03-07-2021
SPY Mar 26 2021 362.5 Put (Weekly),PUT,SPY_032621P362.5,OPR,2.83,2.87,5.32,2.85,100,159,100X159,0,5.32,3.95,0.0,2.85,77,,1614959955869,1614978899983,2.47,27.082,-0.196,0.011,-0.17,0.259,-0.046,1931,5.32,2.851,29.0,,362.5,1616788800000,19,S,1616803200000,100.0, ,,,86.58,0.0,-0.05,False,False,False,03-07-2021
SPY Mar 26 2021 363 Put (Weekly),PUT,SPY_032621P363,OPR,2.9,2.94,3.39,2.92,100,162,100X162,0,5.46,3.39,0.0,2.92,65,,1614973608260,1614978899983,0.47,26.926,-0.201,0.011,-0.172,0.262,-0.047,281,3.39,2.92,29.0,,363.0,1616788800000,19,S,1616803200000,100.0, ,,,16.1,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 364 Put (Weekly),PUT,SPY_032621P364,OPR,3.04,3.08,2.81,3.06,90,153,90X153,0,6.5,2.81,0.0,3.06,36,,1614977599671,1614978899983,-0.25,26.606,-0.21,0.012,-0.175,0.269,-0.05,234,2.81,3.06,29.0,,364.0,1616788800000,19,S,1616803200000,100.0, ,,,-8.17,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 365 Put (Weekly),PUT,SPY_032621P365,OPR,3.18,3.23,3.24,3.21,90,176,90X176,0,6.87,2.94,0.0,3.2,539,,1614977982815,1614978899983,0.04,26.275,-0.22,0.012,-0.178,0.277,-0.052,1066,3.24,3.205,29.0,,365.0,1616788800000,19,S,1616803200000,100.0, ,,,1.09,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 366 Put (Weekly),PUT,SPY_032621P366,OPR,3.33,3.38,3.19,3.36,90,150,90X150,0,7.32,3.19,0.0,3.36,154,,1614977481779,1614978899983,-0.17,25.935,-0.23,0.013,-0.18,0.284,-0.054,474,3.19,3.355,29.0,,366.0,1616788800000,19,S,1616803200000,100.0, ,,,-4.92,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 367 Put (Weekly),PUT,SPY_032621P367,OPR,3.49,3.54,3.35,3.52,80,119,80X119,0,7.07,3.35,0.0,3.52,193,,1614977504058,1614978899983,-0.17,25.6,-0.241,0.013,-0.183,0.291,-0.057,218,3.35,3.515,29.0,,367.0,1616788800000,19,S,1616803200000,100.0, ,,,-4.69,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 367.5 Put (Weekly),PUT,SPY_032621P367.5,OPR,3.57,3.63,3.43,3.6,80,163,80X163,0,7.32,3.43,0.0,3.6,135,,1614976764998,1614978899983,-0.17,25.439,-0.247,0.013,-0.184,0.295,-0.058,384,3.43,3.6,29.0,,367.5,1616788800000,19,S,1616803200000,100.0, ,,,-4.72,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 368 Put (Weekly),PUT,SPY_032621P368,OPR,3.66,3.71,3.64,3.69,80,119,80X119,0,7.95,3.64,0.0,3.68,103,,1614978814609,1614978899983,-0.05,25.269,-0.252,0.014,-0.185,0.298,-0.06,463,3.64,3.685,29.0,,368.0,1616788800000,19,S,1616803200000,100.0, ,,,-1.22,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 369 Put (Weekly),PUT,SPY_032621P369,OPR,3.83,3.89,3.95,3.86,80,139,80X139,0,7.88,3.95,0.0,3.86,264,,1614975695146,1614978899984,0.09,24.924,-0.264,0.014,-0.188,0.305,-0.062,463,3.95,3.86,29.0,,369.0,1616788800000,19,S,1616803200000,100.0, ,,,2.33,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 370 Put (Weekly),PUT,SPY_032621P370,OPR,4.01,4.07,4.02,4.04,94,113,94X113,0,8.65,3.86,0.0,4.04,1898,,1614978854603,1614978899984,-0.02,24.564,-0.276,0.015,-0.189,0.312,-0.065,2233,4.02,4.04,29.0,,370.0,1616788800000,19,S,1616803200000,100.0, ,,,-0.5,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 371 Put (Weekly),PUT,SPY_032621P371,OPR,4.2,4.27,4.14,4.23,111,181,111X181,0,8.66,4.14,0.0,4.24,247,,1614977847013,1614978899984,-0.09,24.219,-0.289,0.015,-0.191,0.319,-0.068,542,4.14,4.235,29.0,,371.0,1616788800000,19,S,1616803200000,100.0, ,,,-2.24,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 372 Put (Weekly),PUT,SPY_032621P372,OPR,4.41,4.47,4.39,4.44,50,179,50X179,0,8.84,4.19,0.0,4.44,485,,1614977811049,1614978899984,-0.05,23.87,-0.303,0.016,-0.193,0.326,-0.072,567,4.39,4.44,29.0,,372.0,1616788800000,19,S,1616803200000,100.0, ,,,-1.13,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 372.5 Put (Weekly),PUT,SPY_032621P372.5,OPR,4.51,4.58,4.5,4.55,70,200,70X200,0,9.02,4.5,0.0,4.55,132,,1614976897403,1614978899984,-0.05,23.691,-0.31,0.016,-0.194,0.329,-0.073,376,4.5,4.545,29.0,,372.5,1616788800000,19,S,1616803200000,100.0, ,,,-0.99,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 373 Put (Weekly),PUT,SPY_032621P373,OPR,4.62,4.69,4.69,4.66,50,205,50X205,0,9.73,4.32,0.0,4.66,158,,1614977719509,1614978899984,0.04,23.517,-0.317,0.016,-0.195,0.332,-0.075,418,4.69,4.655,29.0,,373.0,1616788800000,19,S,1616803200000,100.0, ,,,0.75,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 374 Put (Weekly),PUT,SPY_032621P374,OPR,4.84,4.91,4.81,4.88,50,180,50X180,0,10.04,4.48,0.0,4.88,373,,1614978181445,1614978899984,-0.06,23.143,-0.331,0.017,-0.196,0.339,-0.078,538,4.81,4.875,29.0,,374.0,1616788800000,19,S,1616803200000,100.0, ,,,-1.33,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 375 Put (Weekly),PUT,SPY_032621P375,OPR,5.07,5.14,5.11,5.11,110,70,110X70,0,10.48,4.81,0.0,5.11,651,,1614978892005,1614978899984,0.0,22.76,-0.347,0.017,-0.197,0.344,-0.082,1591,5.11,5.105,29.0,,375.0,1616788800000,19,S,1616803200000,100.0, ,,,0.1,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 376 Put (Weekly),PUT,SPY_032621P376,OPR,5.32,5.39,5.0,5.36,102,100,102X100,0,10.4,5.0,0.0,5.36,381,,1614977542514,1614978900002,-0.35,22.396,-0.363,0.018,-0.197,0.35,-0.086,1152,5.0,5.355,29.0,,376.0,1616788800000,19,S,1616803200000,100.0, ,,,-6.63,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 377 Put (Weekly),PUT,SPY_032621P377,OPR,5.58,5.65,5.23,5.62,50,105,50X105,0,11.11,5.23,0.0,5.62,410,,1614977542514,1614978899993,-0.39,22.022,-0.38,0.018,-0.198,0.355,-0.09,748,5.23,5.616,29.0,,377.0,1616788800000,19,S,1616803200000,100.0, ,,,-6.87,0.0,-0.01,False,False,False,03-07-2021
SPY Mar 26 2021 377.5 Put (Weekly),PUT,SPY_032621P377.5,OPR,5.72,5.79,5.89,5.76,50,206,50X206,0,10.04,5.89,0.0,5.75,439,,1614976081132,1614978899984,0.14,21.839,-0.388,0.019,-0.198,0.357,-0.092,633,5.89,5.753,29.0,,377.5,1616788800000,19,S,1616803200000,100.0, ,,,2.37,0.0,0.03,False,False,False,03-07-2021
SPY Mar 26 2021 378 Put (Weekly),PUT,SPY_032621P378,OPR,5.85,5.93,5.89,5.89,100,175,100X175,0,10.28,5.56,0.0,5.89,220,,1614977719509,1614978899984,0.0,21.645,-0.397,0.019,-0.198,0.36,-0.094,587,5.89,5.891,29.0,,378.0,1616788800000,19,S,1616803200000,100.0, ,,,-0.02,0.0,-0.02,False,False,False,03-07-2021
SPY Mar 26 2021 379 Put (Weekly),PUT,SPY_032621P379,OPR,6.14,6.22,6.1,6.18,99,175,99X175,0,11.82,6.1,0.0,6.18,373,,1614977844764,1614978899984,-0.08,21.262,-0.415,0.02,-0.197,0.364,-0.098,3040,6.1,6.18,29.0,,379.0,1616788800000,19,S,1616803200000,100.0, ,,,-1.29,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 380 Put (Weekly),PUT,SPY_032621P380,OPR,6.45,6.52,6.49,6.49,50,70,50X70,0,12.95,6.15,0.0,6.49,1366,,1614978854603,1614978899984,0.0,20.875,-0.435,0.02,-0.197,0.367,-0.103,3324,6.49,6.485,29.0,,380.0,1616788800000,19,S,1616803200000,100.0, ,,,0.08,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 381 Put (Weekly),PUT,SPY_032621P381,OPR,6.77,6.85,6.68,6.81,50,175,50X175,0,12.9,6.68,0.0,6.81,348,,1614976985020,1614978899984,-0.13,20.494,-0.455,0.021,-0.195,0.37,-0.108,3293,6.68,6.81,29.0,,381.0,1616788800000,19,S,1616803200000,100.0, ,,,-1.91,0.0,0.0,False,False,False,03-07-2021
SPY Mar 26 2021 382 Put (Weekly),PUT,SPY_032621P382,OPR,7.1,7.19,7.12,7.15,118,166,118X166,0,14.0,6.59,0.0,7.15,83,,1614977884246,1614978899995,-0.03,20.088,-0.475,0.021,-0.194,0.371,-0.112,1357,7.12,7.146,29.0,,382.0,1616788800000,19,S,1616803200000,100.0, ,,,-0.36,0.0,-0.01,False,False,False,03-07-2021
SPY Mar 26 2021 382.5 Put (Weekly),PUT,SPY_032621P382.5,OPR,7.29,7.37,7.09,7.33,50,172,50X172,0,10.6,7.09,0.0,7.33,14,,1614977383732,1614978899984,-0.24,19.899,-0.486,0.021,-0.193,0.372,-0.115,618,7.09,7.326,29.0,,382.5,1616788800000,19,S,1616803200000,100.0, ,,,-3.22,0.0,0.06,False,False,False,03-07-2021
SPY Mar 26 2021 383 Put (Weekly),PUT,SPY_032621P383,OPR,7.47,7.55,7.35,7.51,18,96,18X96,0,14.35,7.0,0.0,7.51,91,,1614977869376,1614978899999,-0.16,19.598,-0.497,0.022,-0.191,0.372,-0.118,948,7.35,7.47,29.0,,383.0,1616788800000,19,S,1616803200000,100.0, ,,,-2.08,0.0,0.05,False,False,False,03-07-2021
SPY Mar 26 2021 384 Put (Weekly),PUT,SPY_032621P384,OPR,7.8,7.95,7.87,7.88,55,103,55X103,0,13.66,7.52,0.0,7.89,94,,1614977988892,1614978899989,-0.02,19.18,-0.52,0.022,-0.188,0.371,-0.123,1255,7.5,7.843,29.0,,384.0,1616788800000,19,S,1616803200000,100.0, ,,,-0.29,-0.02,-0.23,False,True,False,03-07-2021
SPY Mar 26 2021 385 Put (Weekly),PUT,SPY_032621P385,OPR,8.25,8.36,8.37,8.31,27,70,27X70,0,16.01,7.87,0.0,8.3,357,,1614978387100,1614978899989,0.07,18.754,-0.543,0.023,-0.185,0.37,-0.129,3137,7.0,8.236,29.0,,385.0,1616788800000,19,S,1616803200000,100.0, ,,,0.84,0.0,0.06,False,True,False,03-07-2021
SPY Mar 26 2021 386 Put (Weekly),PUT,SPY_032621P386,OPR,8.67,8.8,8.46,8.74,50,70,50X70,0,15.11,8.46,0.0,8.74,24,,1614977711119,1614978899948,-0.28,18.343,-0.567,0.023,-0.181,0.366,-0.134,712,6.09,8.659,29.0,,386.0,1616788800000,19,S,1616803200000,100.0, ,,,-3.18,0.0,-0.03,False,True,False,03-07-2021
SPY Mar 26 2021 387 Put (Weekly),PUT,SPY_032621P387,OPR,9.12,9.26,8.93,9.19,50,50,50X50,0,16.47,8.93,0.0,9.2,18,,1614977257169,1614978899992,-0.27,17.943,-0.592,0.023,-0.177,0.362,-0.14,530,5.56,9.111,29.0,,387.0,1616788800000,19,S,1616803200000,100.0, ,,,-2.98,-0.01,-0.16,False,True,False,03-07-2021
SPY Mar 26 2021 387.5 Put (Weekly),PUT,SPY_032621P387.5,OPR,9.38,9.51,9.83,9.45,50,70,50X70,0,13.18,9.83,0.0,9.45,2,,1614974280157,1614978899947,0.38,17.756,-0.605,0.023,-0.174,0.359,-0.143,408,5.96,9.352,29.0,,387.5,1616788800000,19,S,1616803200000,100.0, ,,,3.99,-0.01,-0.08,False,True,False,03-07-2021
SPY Mar 26 2021 388 Put (Weekly),PUT,SPY_032621P388,OPR,9.63,9.77,16.55,9.7,50,50,50X50,0,16.55,13.35,0.0,9.7,8,,1614962388931,1614978899853,6.85,17.55,-0.618,0.023,-0.172,0.355,-0.146,360,12.18,9.594,29.0,,388.0,1616788800000,19,S,1616803200000,100.0, ,,,70.61,0.0,-0.01,False,True,False,03-07-2021
SPY Mar 26 2021 389 Put (Weekly),PUT,SPY_032621P389,OPR,10.14,10.29,9.92,10.22,50,50,50X50,0,17.51,9.92,0.0,10.23,15,,1614977711119,1614978899990,-0.31,17.177,-0.644,0.023,-0.167,0.347,-0.153,680,4.55,10.111,29.0,,389.0,1616788800000,19,S,1616803200000,100.0, ,,,-3.04,-0.02,-0.16,False,True,False,03-07-2021
SPY Mar 26 2021 390 Put (Weekly),PUT,SPY_032621P390,OPR,10.72,10.86,10.85,10.79,50,32,50X32,0,19.35,10.85,0.0,10.8,2889,,1614977923167,1614978899952,0.05,16.821,-0.67,0.023,-0.161,0.337,-0.159,1251,4.48,10.662,29.0,,390.0,1616788800000,19,S,1616803200000,100.0, ,,,0.5,-0.01,-0.06,False,True,False,03-07-2021
SPY Mar 26 2021 391 Put (Weekly),PUT,SPY_032621P391,OPR,11.32,11.46,12.44,11.39,50,30,50X30,0,19.59,12.36,0.0,11.4,10,,1614973637387,1614978899952,1.04,16.497,-0.696,0.023,-0.155,0.325,-0.165,437,5.07,11.254,29.0,,391.0,1616788800000,19,S,1616803200000,100.0, ,,,9.15,-0.01,-0.06,False,True,False,03-07-2021
SPY Mar 26 2021 392 Put (Weekly),PUT,SPY_032621P392,OPR,11.96,12.1,11.48,12.03,50,29,50X29,0,19.83,11.48,0.0,12.04,5,,1614977486976,1614978899946,-0.56,16.207,-0.721,0.022,-0.149,0.312,-0.171,269,3.11,11.885,29.0,,392.0,1616788800000,19,S,1616803200000,100.0, ,,,-4.62,-0.01,-0.05,False,True,False,03-07-2021
SPY Mar 26 2021 392.5 Put (Weekly),PUT,SPY_032621P392.5,OPR,12.29,12.43,14.25,12.36,50,28,50X28,0,14.25,14.25,0.0,12.36,1,,1614972331200,1614978899945,1.89,16.059,-0.734,0.022,-0.146,0.305,-0.174,241,5.38,12.211,29.0,,392.5,1616788800000,19,S,1616803200000,100.0, ,,,15.25,0.0,-0.04,False,True,False,03-07-2021
SPY Mar 26 2021 393 Put (Weekly),PUT,SPY_032621P393,OPR,12.63,12.78,14.63,12.71,50,40,50X40,0,20.76,14.63,0.0,12.71,2,,1614972331200,1614978899997,1.92,15.938,-0.746,0.021,-0.143,0.297,-0.177,214,5.26,12.551,29.0,,393.0,1616788800000,19,S,1616803200000,100.0, ,,,15.12,0.0,-0.03,False,True,False,03-07-2021
SPY Mar 26 2021 394 Put (Weekly),PUT,SPY_032621P394,OPR,13.34,13.48,21.62,13.41,50,27,50X27,0,21.62,21.62,0.0,13.42,1,,1614962302276,1614978899943,8.2,15.692,-0.77,0.021,-0.137,0.282,-0.183,149,11.25,13.252,29.0,,394.0,1616788800000,19,S,1616803200000,100.0, ,,,61.15,-0.01,-0.05,False,True,False,03-07-2021
SPY Mar 26 2021 395 Put (Weekly),PUT,SPY_032621P395,OPR,14.03,14.23,25.08,14.13,38,38,38X38,0,0.0,0.0,0.0,14.15,0,,1614884274865,1614978899997,10.93,15.458,-0.793,0.02,-0.13,0.265,-0.189,148,13.71,13.983,29.0,,395.0,1616788800000,19,S,1616803200000,100.0, ,,,77.2,-0.02,-0.16,False,True,False,03-07-2021
SPY Mar 26 2021 396 Put (Weekly),PUT,SPY_032621P396,OPR,14.85,15.0,11.3,14.93,50,25,50X25,0,0.0,0.0,0.0,14.93,0,,1614266339297,1614978899952,-3.63,15.279,-0.815,0.019,-0.124,0.247,-0.194,31,-1.07,14.753,29.0,,396.0,1616788800000,19,S,1616803200000,100.0, ,,,-24.31,0.0,-0.03,False,True,False,03-07-2021
SPY Mar 26 2021 397 Put (Weekly),PUT,SPY_032621P397,OPR,15.65,15.8,20.15,15.73,50,25,50X25,0,20.15,20.11,0.0,15.73,5,,1614967594701,1614978899940,4.42,15.108,-0.835,0.017,-0.118,0.23,-0.199,11,6.78,15.549,29.0,,397.0,1616788800000,19,S,1616803200000,100.0, ,,,28.11,0.0,-0.03,False,True,False,03-07-2021
SPY Mar 26 2021 397.5 Put (Weekly),PUT,SPY_032621P397.5,OPR,16.06,16.21,26.5,16.13,50,24,50X24,0,0.0,0.0,0.0,16.14,0,,1614884310645,1614978899939,10.36,15.041,-0.844,0.017,-0.115,0.221,-0.202,67,12.63,15.959,29.0,,397.5,1616788800000,19,S,1616803200000,100.0, ,,,64.17,-0.01,-0.04,False,True,False,03-07-2021
SPY Mar 26 2021 398 Put (Weekly),PUT,SPY_032621P398,OPR,16.48,16.63,18.99,16.56,50,24,50X24,0,21.03,18.99,0.0,16.56,10,,1614970445822,1614978899939,2.43,14.974,-0.853,0.016,-0.112,0.212,-0.204,22,4.62,16.374,29.0,,398.0,1616788800000,19,S,1616803200000,100.0, ,,,14.68,0.0,-0.02,False,True,False,03-07-2021
