description,putCall,symbol,exchangeName,bid,ask,last,mark,bidSize,askSize,bidAskSize,lastSize,highPrice,lowPrice,openPrice,closePrice,totalVolume,tradeDate,tradeTimeInLong,quoteTimeInLong,netChange,volatility,delta,gamma,theta,vega,rho,openInterest,timeValue,theoreticalOptionValue,theoreticalVolatility,optionDeliverablesList,strikePrice,expirationDate,daysToExpiration,expirationType,lastTradingDay,multiplier,settlementType,deliverableNote,isIndexOption,percentChange,markChange,markPercentChange,nonStandard,mini,inTheMoney
SPY Mar 17 2021 220 Put (Weekly),PUT,SPY_031721P220,OPR,0.03,0.04,0.04,0.04,3648,1154,3648X1154,0,0.0,0.0,0.0,0.04,0,,1613595674188,1613682899001,0.0,72.699,-0.001,0.0,-0.007,0.005,0.0,14,0.04,0.035,29.0,,220.0,1616011200000,27,S,1616025600000,100.0, ,,,9.29,0.0,-4.37,False,False,False
SPY Mar 17 2021 225 Put (Weekly),PUT,SPY_031721P225,OPR,0.03,0.05,0.04,0.04,4389,4634,4389X4634,0,0.04,0.04,0.0,0.04,1,,1613675530119,1613682899004,0.0,70.922,-0.002,0.0,-0.008,0.006,-0.001,1,0.04,0.04,29.0,,225.0,1616011200000,27,S,1616025600000,100.0, ,,,-4.31,0.0,-4.31,False,False,False
SPY Mar 17 2021 230 Put (Weekly),PUT,SPY_031721P230,OPR,0.04,0.05,0.05,0.05,2271,1286,2271X1286,0,0.05,0.05,0.0,0.05,2,,1613672679586,1613682899001,0.0,69.065,-0.002,0.0,-0.008,0.007,-0.001,1,0.05,0.045,29.0,,230.0,1616011200000,27,S,1616025600000,100.0, ,,,6.38,0.0,-4.26,False,False,False
SPY Mar 17 2021 235 Put (Weekly),PUT,SPY_031721P235,OPR,0.04,0.06,0.06,0.05,4257,4196,4257X4196,0,0.06,0.06,0.0,0.05,10,,1613663448254,1613682899001,0.01,67.149,-0.002,0.0,-0.009,0.008,-0.001,0,0.06,0.05,29.0,,235.0,1616011200000,27,S,1616025600000,100.0, ,,,10.7,0.0,-7.75,False,False,False
SPY Mar 17 2021 240 Put (Weekly),PUT,SPY_031721P240,OPR,0.05,0.06,0.06,0.06,3908,236,3908X236,0,0.06,0.06,0.0,0.06,1,,1613674781966,1613682899001,0.0,65.26,-0.003,0.0,-0.01,0.008,-0.001,35,0.06,0.056,29.0,,240.0,1616011200000,27,S,1616025600000,100.0, ,,,-2.44,-0.01,-9.59,False,False,False
SPY Mar 17 2021 245 Put (Weekly),PUT,SPY_031721P245,OPR,0.06,0.07,0.0,0.06,928,1057,928X1057,0,0.0,0.0,0.0,0.07,0,,0,1613682898849,0.0,63.608,-0.003,0.0,-0.011,0.01,-0.001,0,0.06,0.064,29.0,,245.0,1616011200000,27,S,1616025600000,100.0, ,,,0.0,-0.01,-8.71,False,False,False
SPY Mar 17 2021 250 Put (Weekly),PUT,SPY_031721P250,OPR,0.06,0.08,0.0,0.07,7279,1491,7279X1491,0,0.0,0.0,0.0,0.08,0,,0,1613682899001,0.0,61.861,-0.003,0.0,-0.012,0.011,-0.001,0,0.07,0.072,29.0,,250.0,1616011200000,27,S,1616025600000,100.0, ,,,0.0,-0.01,-9.75,False,False,False
SPY Mar 17 2021 255 Put (Weekly),PUT,SPY_031721P255,OPR,0.07,0.09,0.09,0.08,8042,1297,8042X1297,0,0.0,0.0,0.0,0.09,0,,1613574097360,1613682899001,0.0,60.107,-0.004,0.0,-0.013,0.012,-0.001,9,0.09,0.081,29.0,,255.0,1616011200000,27,S,1616025600000,100.0, ,,,-0.22,-0.01,-9.87,False,False,False
SPY Mar 17 2021 260 Put (Weekly),PUT,SPY_031721P260,OPR,0.09,0.1,0.0,0.09,679,891,679X891,0,0.0,0.0,0.0,0.1,0,,0,1613682898849,0.0,58.588,-0.005,0.0,-0.015,0.014,-0.001,0,0.09,0.095,29.0,,260.0,1616011200000,27,S,1616025600000,100.0, ,,,0.0,-0.01,-7.16,False,False,False
SPY Mar 17 2021 265 Put (Weekly),PUT,SPY_031721P265,OPR,0.1,0.12,0.13,0.11,3148,3684,3148X3684,0,0.0,0.0,0.0,0.11,0,,1613493109735,1613682899001,0.02,56.954,-0.005,0.0,-0.017,0.016,-0.002,1,0.13,0.108,29.0,,265.0,1616011200000,27,S,1616025600000,100.0, ,,,14.24,-0.01,-4.92,False,False,False
SPY Mar 17 2021 270 Put (Weekly),PUT,SPY_031721P270,OPR,0.11,0.13,0.0,0.12,6444,1198,6444X1198,0,0.0,0.0,0.0,0.13,0,,0,1613682899004,0.0,55.219,-0.006,0.0,-0.018,0.018,-0.002,0,0.12,0.122,29.0,,270.0,1616011200000,27,S,1616025600000,100.0, ,,,0.0,0.0,-3.18,False,False,False
SPY Mar 17 2021 275 Put (Weekly),PUT,SPY_031721P275,OPR,0.13,0.15,0.18,0.14,3275,2870,3275X2870,0,0.0,0.0,0.0,0.14,0,,1613579201339,1613682899035,0.04,53.651,-0.007,0.0,-0.021,0.021,-0.002,504,0.18,0.14,29.0,,275.0,1616011200000,27,S,1616025600000,100.0, ,,,24.14,0.0,-3.45,False,False,False
SPY Mar 17 2021 280 Put (Weekly),PUT,SPY_031721P280,OPR,0.15,0.17,0.18,0.16,2481,3292,2481X3292,0,0.0,0.0,0.0,0.17,0,,1613141628677,1613682899004,0.01,52.039,-0.008,0.0,-0.023,0.024,-0.003,1,0.18,0.16,29.0,,280.0,1616011200000,27,S,1616025600000,100.0, ,,,9.09,-0.01,-3.03,False,False,False
SPY Mar 17 2021 285 Put (Weekly),PUT,SPY_031721P285,OPR,0.17,0.19,0.21,0.18,2569,2486,2569X2486,0,0.21,0.21,0.0,0.19,10,,1613663104323,1613682899004,0.03,50.325,-0.009,0.0,-0.025,0.027,-0.003,14,0.21,0.18,29.0,,285.0,1616011200000,27,S,1616025600000,100.0, ,,,13.51,-0.01,-2.7,False,False,False
SPY Mar 17 2021 290 Put (Weekly),PUT,SPY_031721P290,OPR,0.2,0.21,0.21,0.21,1338,236,1338X236,0,0.21,0.21,0.0,0.21,1,,1613673596229,1613682899004,0.0,48.693,-0.011,0.001,-0.027,0.031,-0.003,2,0.21,0.205,29.0,,290.0,1616011200000,27,S,1616025600000,100.0, ,,,1.6,0.0,-0.82,False,False,False
SPY Mar 17 2021 295 Put (Weekly),PUT,SPY_031721P295,OPR,0.22,0.24,0.24,0.23,5079,533,5079X533,0,0.24,0.24,0.0,0.23,1,,1613673935521,1613682899004,0.01,46.96,-0.013,0.001,-0.03,0.035,-0.004,0,0.24,0.23,29.0,,295.0,1616011200000,27,S,1616025600000,100.0, ,,,3.58,0.0,-0.73,False,False,False
SPY Mar 17 2021 300 Put (Weekly),PUT,SPY_031721P300,OPR,0.26,0.27,0.25,0.27,1308,236,1308X236,0,0.0,0.0,0.0,0.26,0,,1613593382400,1613682899004,-0.01,45.398,-0.015,0.001,-0.033,0.04,-0.005,21,0.25,0.265,29.0,,300.0,1616011200000,27,S,1616025600000,100.0, ,,,-2.61,0.01,3.23,False,False,False
SPY Mar 17 2021 305 Put (Weekly),PUT,SPY_031721P305,OPR,0.29,0.31,0.34,0.3,4181,236,4181X236,0,0.0,0.0,0.0,0.29,0,,1613575139713,1613682899270,0.05,43.712,-0.017,0.001,-0.036,0.045,-0.005,4,0.34,0.3,29.0,,305.0,1616011200000,27,S,1616025600000,100.0, ,,,15.25,0.01,1.69,False,False,False
SPY Mar 17 2021 310 Put (Weekly),PUT,SPY_031721P310,OPR,0.34,0.36,0.4,0.35,1271,1778,1271X1778,0,0.46,0.38,0.0,0.34,405,,1613670789186,1613682899004,0.06,42.216,-0.02,0.001,-0.04,0.052,-0.006,572,0.4,0.35,29.0,,310.0,1616011200000,27,S,1616025600000,100.0, ,,,19.4,0.01,4.48,False,False,False
SPY Mar 17 2021 315 Put (Weekly),PUT,SPY_031721P315,OPR,0.39,0.41,0.39,0.4,1730,643,1730X643,0,0.5,0.39,0.0,0.38,7,,1613680055387,1613682899004,0.01,40.569,-0.024,0.001,-0.044,0.06,-0.007,12,0.39,0.4,29.0,,315.0,1616011200000,27,S,1616025600000,100.0, ,,,2.63,0.02,5.26,False,False,False
SPY Mar 17 2021 320 Put (Weekly),PUT,SPY_031721P320,OPR,0.45,0.47,0.47,0.46,3189,406,3189X406,0,0.59,0.44,0.0,0.43,694,,1613681739738,1613682899275,0.04,38.947,-0.028,0.002,-0.048,0.068,-0.009,445,0.47,0.46,29.0,,320.0,1616011200000,27,S,1616025600000,100.0, ,,,9.3,0.03,6.98,False,False,False
SPY Mar 17 2021 325 Put (Weekly),PUT,SPY_031721P325,OPR,0.53,0.55,0.51,0.54,212,946,212X946,0,0.68,0.51,0.0,0.5,17,,1613678948042,1613682898693,0.01,37.443,-0.033,0.002,-0.053,0.079,-0.01,58,0.51,0.54,29.0,,325.0,1616011200000,27,S,1616025600000,100.0, ,,,3.03,0.04,9.09,False,False,False
SPY Mar 17 2021 330 Put (Weekly),PUT,SPY_031721P330,OPR,0.62,0.64,0.59,0.63,1491,476,1491X476,0,0.73,0.59,0.0,0.58,5,,1613681048234,1613682899272,0.01,35.874,-0.039,0.002,-0.059,0.091,-0.012,116,0.59,0.63,29.0,,330.0,1616011200000,27,S,1616025600000,100.0, ,,,1.72,0.05,8.62,False,False,False
SPY Mar 17 2021 335 Put (Weekly),PUT,SPY_031721P335,OPR,0.73,0.76,0.71,0.75,2432,884,2432X884,0,0.85,0.71,0.0,0.68,7,,1613680932339,1613682899271,0.04,34.371,-0.047,0.003,-0.065,0.106,-0.014,24,0.71,0.745,29.0,,335.0,1616011200000,27,S,1616025600000,100.0, ,,,5.19,0.07,10.37,False,False,False
SPY Mar 17 2021 340 Put (Weekly),PUT,SPY_031721P340,OPR,0.87,0.9,0.84,0.89,2475,414,2475X414,0,1.11,0.84,0.0,0.81,30,,1613681359133,1613682899276,0.04,32.868,-0.057,0.003,-0.073,0.123,-0.017,430,0.84,0.885,29.0,,340.0,1616011200000,27,S,1616025600000,100.0, ,,,4.35,0.08,9.94,False,False,False
SPY Mar 17 2021 345 Put (Weekly),PUT,SPY_031721P345,OPR,1.05,1.08,1.04,1.07,2081,369,2081X369,0,1.33,1.0,0.0,0.96,20,,1613681540801,1613682899276,0.08,31.424,-0.069,0.004,-0.081,0.143,-0.021,471,1.04,1.065,29.0,,345.0,1616011200000,27,S,1616025600000,100.0, ,,,7.77,0.1,10.36,False,False,False
SPY Mar 17 2021 350 Put (Weekly),PUT,SPY_031721P350,OPR,1.27,1.3,1.29,1.29,1206,283,1206X283,0,1.7,1.18,0.0,1.16,201,,1613681944254,1613682898849,0.13,29.959,-0.084,0.005,-0.09,0.166,-0.026,295,1.29,1.285,29.0,,350.0,1616011200000,27,S,1616025600000,100.0, ,,,11.21,0.13,10.78,False,False,False
SPY Mar 17 2021 355 Put (Weekly),PUT,SPY_031721P355,OPR,1.54,1.58,1.48,1.56,1104,343,1104X343,0,1.92,1.48,0.0,1.4,41,,1613680882727,1613682898849,0.08,28.495,-0.103,0.006,-0.099,0.193,-0.032,161,1.48,1.56,29.0,,355.0,1616011200000,27,S,1616025600000,100.0, ,,,5.34,0.16,11.03,False,False,False
SPY Mar 17 2021 360 Put (Weekly),PUT,SPY_031721P360,OPR,1.88,1.92,1.92,1.9,405,264,405X264,0,2.42,1.75,0.0,1.7,226,,1613681852507,1613682899717,0.22,27.002,-0.127,0.007,-0.109,0.224,-0.039,346,1.92,1.9,29.0,,360.0,1616011200000,27,S,1616025600000,100.0, ,,,12.94,0.2,11.76,False,False,False
SPY Mar 17 2021 365 Put (Weekly),PUT,SPY_031721P365,OPR,2.3,2.34,2.23,2.32,211,188,211X188,0,2.77,2.17,0.0,2.08,80,,1613681462679,1613682899321,0.16,25.464,-0.157,0.009,-0.118,0.258,-0.048,583,2.23,2.32,29.0,,365.0,1616011200000,27,S,1616025600000,100.0, ,,,7.47,0.24,11.81,False,False,False
SPY Mar 17 2021 370 Put (Weekly),PUT,SPY_031721P370,OPR,2.82,2.87,2.87,2.85,161,267,161X267,0,3.44,2.65,0.0,2.54,138,,1613681994707,1613682899652,0.34,23.881,-0.194,0.011,-0.127,0.296,-0.059,374,2.87,2.845,29.0,,370.0,1616011200000,27,S,1616025600000,100.0, ,,,13.21,0.31,12.23,False,False,False
SPY Mar 17 2021 375 Put (Weekly),PUT,SPY_031721P375,OPR,3.47,3.52,3.33,3.5,148,173,148X173,0,4.39,3.33,0.0,3.11,43,,1613680910119,1613682899067,0.22,22.209,-0.241,0.013,-0.134,0.335,-0.073,553,3.33,3.495,29.0,,375.0,1616011200000,27,S,1616025600000,100.0, ,,,7.07,0.39,12.38,False,False,False
SPY Mar 17 2021 380 Put (Weekly),PUT,SPY_031721P380,OPR,4.3,4.36,4.28,4.33,134,175,134X175,0,5.4,4.05,0.0,3.85,387,,1613682719446,1613682898901,0.43,20.49,-0.3,0.016,-0.138,0.374,-0.091,23285,4.28,4.33,29.0,,380.0,1616011200000,27,S,1616025600000,100.0, ,,,11.17,0.48,12.47,False,False,False
SPY Mar 17 2021 385 Put (Weekly),PUT,SPY_031721P385,OPR,5.39,5.45,5.2,5.42,129,125,129X125,0,6.76,5.2,0.0,4.82,16209,,1613681413710,1613682899569,0.38,18.72,-0.377,0.019,-0.138,0.408,-0.114,346,5.2,5.42,29.0,,385.0,1616011200000,27,S,1616025600000,100.0, ,,,7.77,0.6,12.33,False,False,False
SPY Mar 17 2021 386 Put (Weekly),PUT,SPY_031721P386,OPR,5.65,5.72,5.66,5.69,123,311,123X311,0,7.02,5.66,0.0,5.07,39,,1613673273771,1613682899097,0.6,18.379,-0.394,0.019,-0.137,0.414,-0.119,168,5.66,5.685,29.0,,386.0,1616011200000,27,S,1616025600000,100.0, ,,,11.75,0.62,12.24,False,False,False
SPY Mar 17 2021 387 Put (Weekly),PUT,SPY_031721P387,OPR,5.93,6.0,6.62,5.97,135,306,135X306,0,7.0,6.62,0.0,5.32,3,,1613670276731,1613682899098,1.3,18.035,-0.413,0.02,-0.136,0.419,-0.124,77,6.62,5.965,29.0,,387.0,1616011200000,27,S,1616025600000,100.0, ,,,24.55,0.65,12.23,False,False,False
SPY Mar 17 2021 388 Put (Weekly),PUT,SPY_031721P388,OPR,6.23,6.3,7.05,6.27,122,147,122X147,0,7.61,7.05,0.0,5.58,16,,1613669763020,1613682899621,1.47,17.698,-0.433,0.021,-0.135,0.423,-0.13,50,7.05,6.265,29.0,,388.0,1616011200000,27,S,1616025600000,100.0, ,,,26.34,0.69,12.28,False,False,False
SPY Mar 17 2021 389 Put (Weekly),PUT,SPY_031721P389,OPR,6.55,6.62,6.24,6.59,120,138,120X138,0,8.2,6.24,0.0,5.87,182,,1613679466985,1613682898901,0.37,17.364,-0.453,0.021,-0.133,0.426,-0.135,139,6.24,6.585,29.0,,389.0,1616011200000,27,S,1616025600000,100.0, ,,,6.3,0.72,12.18,False,False,False
SPY Mar 17 2021 390 Put (Weekly),PUT,SPY_031721P390,OPR,6.89,6.96,6.89,6.93,133,124,133X124,0,8.57,6.56,0.0,6.18,5846,,1613681622025,1613682899067,0.71,17.032,-0.474,0.022,-0.131,0.428,-0.141,6415,6.89,6.925,29.0,,390.0,1616011200000,27,S,1616025600000,100.0, ,,,11.49,0.75,12.06,False,False,False
SPY Mar 17 2021 391 Put (Weekly),PUT,SPY_031721P391,OPR,7.24,7.33,7.29,7.29,44,50,44X50,0,8.84,7.03,0.0,6.51,61,,1613681968661,1613682899098,0.77,16.711,-0.496,0.022,-0.129,0.429,-0.148,388,7.01,7.291,29.0,,391.0,1616011200000,27,S,1616025600000,100.0, ,,,11.9,0.78,11.91,False,False,True
SPY Mar 17 2021 392 Put (Weekly),PUT,SPY_031721P392,OPR,7.64,7.72,7.31,7.68,40,40,40X40,0,8.57,7.31,0.0,6.87,13,,1613680394541,1613682899099,0.44,16.395,-0.519,0.023,-0.126,0.429,-0.154,228,6.03,7.681,29.0,,392.0,1616011200000,27,S,1616025600000,100.0, ,,,6.4,0.81,11.81,False,False,True
SPY Mar 17 2021 393 Put (Weekly),PUT,SPY_031721P393,OPR,8.06,8.14,8.04,8.11,35,40,35X40,0,9.69,7.95,0.0,7.25,35,,1613681754597,1613682899099,0.79,16.107,-0.542,0.023,-0.123,0.427,-0.16,511,5.76,8.106,29.0,,393.0,1616011200000,27,S,1616025600000,100.0, ,,,10.86,0.85,11.78,False,False,True
SPY Mar 17 2021 394 Put (Weekly),PUT,SPY_031721P394,OPR,8.51,8.59,9.56,8.56,35,40,35X40,0,0.0,0.0,0.0,7.66,0,,1613578609340,1613682899099,1.9,15.82,-0.567,0.023,-0.12,0.423,-0.166,758,6.28,8.556,29.0,,394.0,1616011200000,27,S,1616025600000,100.0, ,,,24.76,0.89,11.67,False,False,True
SPY Mar 17 2021 395 Put (Weekly),PUT,SPY_031721P395,OPR,8.99,9.08,8.62,9.04,35,40,35X40,0,10.61,8.52,0.0,8.1,36,,1613680427121,1613682899099,0.52,15.545,-0.591,0.023,-0.116,0.418,-0.173,564,4.34,9.036,29.0,,395.0,1616011200000,27,S,1616025600000,100.0, ,,,6.38,0.93,11.53,False,False,True
SPY Mar 17 2021 396 Put (Weekly),PUT,SPY_031721P396,OPR,9.41,9.72,9.57,9.55,96,93,96X93,0,10.51,9.57,0.0,8.58,11,,1613674921283,1613682895266,0.99,15.28,-0.616,0.023,-0.112,0.411,-0.179,579,4.29,9.546,29.0,,396.0,1616011200000,27,S,1616025600000,100.0, ,,,11.55,0.97,11.3,False,False,True
SPY Mar 17 2021 397 Put (Weekly),PUT,SPY_031721P397,OPR,9.96,10.29,10.12,10.09,65,135,65X135,0,11.94,10.09,0.0,9.08,15,,1613674921284,1613682899852,1.04,15.023,-0.641,0.023,-0.108,0.402,-0.185,601,3.84,10.086,29.0,,397.0,1616011200000,27,S,1616025600000,100.0, ,,,11.4,1.0,11.06,False,False,True
SPY Mar 17 2021 398 Put (Weekly),PUT,SPY_031721P398,OPR,10.52,10.87,10.68,10.67,65,134,65X134,0,10.68,10.68,0.0,9.62,6,,1613672838635,1613682899715,1.06,14.799,-0.666,0.023,-0.104,0.391,-0.19,116,3.4,10.666,29.0,,398.0,1616011200000,27,S,1616025600000,100.0, ,,,11.02,1.05,10.91,False,False,True
SPY Mar 17 2021 399 Put (Weekly),PUT,SPY_031721P399,OPR,11.12,11.46,0.0,11.28,65,93,65X93,0,0.0,0.0,0.0,10.19,0,,0,1613682899365,0.0,14.57,-0.691,0.022,-0.099,0.379,-0.195,0,3.01,11.271,29.0,,399.0,1616011200000,27,S,1616025600000,100.0, ,,,0.0,1.09,10.7,False,False,True
SPY Mar 17 2021 400 Put (Weekly),PUT,SPY_031721P400,OPR,11.5,12.33,12.77,11.92,136,133,136X133,0,14.0,12.77,0.0,10.78,31,,1613672383250,1613682899317,1.99,14.361,-0.716,0.022,-0.093,0.364,-0.2,16,3.49,11.911,29.0,,400.0,1616011200000,27,S,1616025600000,100.0, ,,,18.45,1.14,10.53,False,False,True
SPY Mar 17 2021 401 Put (Weekly),PUT,SPY_031721P401,OPR,12.07,13.1,12.98,12.59,72,132,72X132,0,12.98,12.98,0.0,11.41,2,,1613672648969,1613682899357,1.57,14.162,-0.74,0.021,-0.088,0.349,-0.204,1,2.7,12.581,29.0,,401.0,1616011200000,27,S,1616025600000,100.0, ,,,13.74,1.18,10.3,False,False,True
SPY Mar 17 2021 402 Put (Weekly),PUT,SPY_031721P402,OPR,12.76,13.8,13.36,13.29,135,63,135X63,0,13.36,13.36,0.0,12.08,1,,1613674921456,1613682899403,1.28,13.974,-0.763,0.02,-0.083,0.332,-0.207,0,2.08,13.28,29.0,,402.0,1616011200000,27,S,1616025600000,100.0, ,,,10.62,1.21,10.03,False,False,True
SPY Mar 17 2021 403 Put (Weekly),PUT,SPY_031721P403,OPR,13.49,14.53,0.0,14.02,134,70,134X70,0,0.0,0.0,0.0,12.77,0,,0,1613682899298,0.0,13.8,-0.786,0.019,-0.077,0.313,-0.209,0,1.73,14.01,29.0,,403.0,1616011200000,27,S,1616025600000,100.0, ,,,0.0,1.25,9.8,False,False,True
SPY Mar 17 2021 404 Put (Weekly),PUT,SPY_031721P404,OPR,14.24,15.29,0.0,14.78,134,70,134X70,0,0.0,0.0,0.0,13.5,0,,0,1613682899298,0.0,13.628,-0.808,0.019,-0.071,0.294,-0.25,0,1.49,14.765,29.0,,404.0,1616011200000,27,S,1616025600000,100.0, ,,,0.0,1.28,9.46,False,False,True
SPY Mar 17 2021 405 Put (Weekly),PUT,SPY_031721P405,OPR,15.02,16.08,15.46,15.56,133,70,133X70,0,17.19,15.46,0.0,14.26,3,,1613675041430,1613682899403,1.21,13.46,-0.828,0.018,-0.065,0.274,-0.257,36,1.18,15.545,29.0,,405.0,1616011200000,27,S,1616025600000,100.0, ,,,8.45,1.3,9.13,False,False,True
SPY Mar 17 2021 406 Put (Weekly),PUT,SPY_031721P406,OPR,15.83,16.9,0.0,16.37,133,70,133X70,0,0.0,0.0,0.0,15.03,0,,0,1613682899289,0.0,13.321,-0.847,0.016,-0.06,0.254,-0.263,0,1.08,16.355,29.0,,406.0,1616011200000,27,S,1616025600000,100.0, ,,,0.0,1.34,8.9,False,False,True
SPY Mar 17 2021 407 Put (Weekly),PUT,SPY_031721P407,OPR,16.67,17.74,0.0,17.2,132,130,132X130,0,0.0,0.0,0.0,15.84,0,,0,1613682899276,0.0,13.201,-0.865,0.015,-0.054,0.234,-0.269,0,0.92,17.19,29.0,,407.0,1616011200000,27,S,1616025600000,100.0, ,,,0.0,1.36,8.6,False,False,True
SPY Mar 17 2021 408 Put (Weekly),PUT,SPY_031721P408,OPR,17.53,18.6,0.0,18.06,96,71,96X71,0,0.0,0.0,0.0,16.67,0,,0,1613682899403,0.0,13.087,-0.881,0.014,-0.049,0.214,-0.275,0,0.79,18.044,29.0,,408.0,1616011200000,27,S,1616025600000,100.0, ,,,0.0,1.39,8.32,False,False,True
SPY Mar 17 2021 409 Put (Weekly),PUT,SPY_031721P409,OPR,18.4,19.48,0.0,18.94,131,71,131X71,0,0.0,0.0,0.0,17.53,0,,0,1613682899403,0.0,12.988,-0.896,0.013,-0.044,0.195,-0.28,0,0.66,18.919,29.0,,409.0,1616011200000,27,S,1616025600000,100.0, ,,,0.0,1.41,8.03,False,False,True
SPY Mar 17 2021 410 Put (Weekly),PUT,SPY_031721P410,OPR,19.3,20.37,20.18,19.84,131,70,131X70,0,0.0,0.0,0.0,18.41,0,,1613580753917,1613682899276,1.77,12.916,-0.909,0.012,-0.04,0.176,-0.284,5,0.9,19.814,29.0,,410.0,1616011200000,27,S,1616025600000,100.0, ,,,9.63,1.43,7.76,False,False,True
SPY Mar 17 2021 411 Put (Weekly),PUT,SPY_031721P411,OPR,20.21,21.29,0.0,20.75,131,70,131X70,0,0.0,0.0,0.0,19.3,0,,0,1613682899403,0.0,12.855,-0.921,0.011,-0.035,0.159,-0.288,0,0.47,20.724,29.0,,411.0,1616011200000,27,S,1616025600000,100.0, ,,,0.0,1.44,7.48,False,False,True
SPY Mar 17 2021 412 Put (Weekly),PUT,SPY_031721P412,OPR,21.13,22.21,21.48,21.67,131,70,131X70,0,0.0,0.0,0.0,20.21,0,,1613574431664,1613682899317,1.27,12.818,-0.931,0.01,-0.032,0.143,-0.292,2,0.2,21.649,29.0,,412.0,1616011200000,27,S,1616025600000,100.0, ,,,6.28,1.46,7.24,False,False,True
SPY Mar 17 2021 413 Put (Weekly),PUT,SPY_031721P413,OPR,22.07,23.15,0.0,22.61,131,70,131X70,0,0.0,0.0,0.0,21.14,0,,0,1613682899403,0.0,12.782,-0.94,0.009,-0.028,0.128,-0.295,0,0.33,22.584,29.0,,413.0,1616011200000,27,S,1616025600000,100.0, ,,,0.0,1.47,6.97,False,False,True
SPY Mar 17 2021 414 Put (Weekly),PUT,SPY_031721P414,OPR,23.02,24.1,0.0,23.56,71,64,71X64,0,0.0,0.0,0.0,22.07,0,,0,1613682895100,0.0,12.8,-0.948,0.008,-0.025,0.115,-0.298,0,0.28,23.534,29.0,,414.0,1616011200000,27,S,1616025600000,100.0, ,,,0.0,1.49,6.75,False,False,True
SPY Mar 17 2021 415 Put (Weekly),PUT,SPY_031721P415,OPR,23.98,25.06,0.0,24.52,71,64,71X64,0,0.0,0.0,0.0,23.03,0,,0,1613682895101,0.0,12.804,-0.954,0.007,-0.022,0.103,-0.301,0,0.24,24.489,29.0,,415.0,1616011200000,27,S,1616025600000,100.0, ,,,0.0,1.49,6.49,False,False,True
SPY Mar 17 2021 420 Put (Weekly),PUT,SPY_031721P420,OPR,28.84,29.94,0.0,29.4,96,64,96X64,0,0.0,0.0,0.0,27.88,0,,0,1613682893866,0.0,13.121,-0.976,0.004,-0.013,0.06,-0.311,0,0.11,29.359,29.0,,420.0,1616011200000,27,S,1616025600000,100.0, ,,,0.0,1.52,5.47,False,False,True
SPY Mar 17 2021 425 Put (Weekly),PUT,SPY_031721P425,OPR,33.8,34.89,0.0,34.35,96,64,96X64,0,0.0,0.0,0.0,32.82,0,,0,1613682893867,0.0,13.713,-0.986,0.002,-0.008,0.038,-0.318,0,0.07,34.303,29.0,,425.0,1616011200000,27,S,1616025600000,100.0, ,,,0.0,1.54,4.68,False,False,True
SPY Mar 17 2021 430 Put (Weekly),PUT,SPY_031721P430,OPR,38.78,39.87,0.0,39.34,96,64,96X64,0,0.0,0.0,0.0,37.79,0,,0,1613682893866,0.0,14.694,-0.991,0.002,-0.006,0.027,-0.323,0,0.05,39.283,29.0,,430.0,1616011200000,27,S,1616025600000,100.0, ,,,0.0,1.54,4.09,False,False,True
SPY Mar 17 2021 435 Put (Weekly),PUT,SPY_031721P435,OPR,43.77,44.86,0.0,44.33,96,64,96X64,0,0.0,0.0,0.0,42.78,0,,0,1613682893867,0.0,15.561,-1.0,0.0,0.0,0.0,0.0,0,0.03,44.28,29.0,,435.0,1616011200000,27,S,1616025600000,100.0, ,,,0.0,1.54,3.61,False,False,True
SPY Mar 17 2021 440 Put (Weekly),PUT,SPY_031721P440,OPR,48.76,49.86,0.0,49.32,96,64,96X64,0,0.0,0.0,0.0,47.78,0,,0,1613682893867,0.0,16.4,-1.0,0.0,0.0,0.0,0.0,0,0.03,49.28,29.0,,440.0,1616011200000,27,S,1616025600000,100.0, ,,,0.0,1.54,3.23,False,False,True
SPY Mar 17 2021 445 Put (Weekly),PUT,SPY_031721P445,OPR,53.76,54.86,0.0,54.32,96,64,96X64,0,0.0,0.0,0.0,52.77,0,,0,1613682893867,0.0,16.892,-1.0,0.0,0.0,0.0,0.0,0,0.03,54.28,29.0,,445.0,1616011200000,27,S,1616025600000,100.0, ,,,0.0,1.54,2.93,False,False,True
SPY Mar 17 2021 450 Put (Weekly),PUT,SPY_031721P450,OPR,58.76,59.86,58.65,59.32,95,94,95X94,0,0.0,0.0,0.0,57.77,0,,1613586947780,1613682893866,0.88,16.898,-1.0,0.0,0.0,0.0,0.0,50,-0.63,59.28,29.0,,450.0,1616011200000,27,S,1616025600000,100.0, ,,,1.52,1.55,2.68,False,False,True
SPY Mar 17 2021 455 Put (Weekly),PUT,SPY_031721P455,OPR,63.76,64.86,0.0,64.32,95,94,95X94,0,0.0,0.0,0.0,62.77,0,,0,1613682893867,0.0,16.909,-1.0,0.0,0.0,0.0,0.0,0,0.03,64.28,29.0,,455.0,1616011200000,27,S,1616025600000,100.0, ,,,0.0,1.55,2.47,False,False,True
SPY Mar 17 2021 460 Put (Weekly),PUT,SPY_031721P460,OPR,68.76,69.86,0.0,69.32,95,94,95X94,0,0.0,0.0,0.0,67.76,0,,0,1613682893866,0.0,16.875,-1.0,0.0,0.0,0.0,0.0,0,0.03,69.28,29.0,,460.0,1616011200000,27,S,1616025600000,100.0, ,,,0.0,1.55,2.29,False,False,True
