description,putCall,symbol,exchangeName,bid,ask,last,mark,bidSize,askSize,bidAskSize,lastSize,highPrice,lowPrice,openPrice,closePrice,totalVolume,tradeDate,tradeTimeInLong,quoteTimeInLong,netChange,volatility,delta,gamma,theta,vega,rho,openInterest,timeValue,theoreticalOptionValue,theoreticalVolatility,optionDeliverablesList,strikePrice,expirationDate,daysToExpiration,expirationType,lastTradingDay,multiplier,settlementType,deliverableNote,isIndexOption,percentChange,markChange,markPercentChange,nonStandard,mini,inTheMoney
SPY Mar 15 2021 310 Call (Weekly),CALL,SPY_031521C310,OPR,80.59,81.42,81.75,81.06,60,50,60X50,0,0.0,0.0,0.0,82.6,0,,1613054712434,1613682899975,-0.85,42.568,0.983,0.001,-0.038,0.045,0.213,1,1.03,81.044,29.0,,310.0,1615838400000,25,S,1615852800000,100.0, ,,,-1.02,-1.54,-1.86,False,False,True
SPY Mar 15 2021 315 Call (Weekly),CALL,SPY_031521C315,OPR,75.64,76.46,0.0,76.1,60,50,60X50,0,0.0,0.0,0.0,77.64,0,,0,1613682899988,0.0,40.828,0.98,0.001,-0.042,0.051,0.216,0,0.33,76.085,29.0,,315.0,1615838400000,25,S,1615852800000,100.0, ,,,0.0,-1.54,-1.98,False,False,True
SPY Mar 15 2021 320 Call (Weekly),CALL,SPY_031521C320,OPR,70.7,71.51,0.0,71.16,60,50,60X50,0,0.0,0.0,0.0,72.68,0,,0,1613682899996,0.0,39.316,0.976,0.001,-0.047,0.06,0.218,0,0.39,71.145,29.0,,320.0,1615838400000,25,S,1615852800000,100.0, ,,,0.0,-1.52,-2.09,False,False,True
SPY Mar 15 2021 325 Call (Weekly),CALL,SPY_031521C325,OPR,65.77,66.57,66.18,66.22,60,50,60X50,0,0.0,0.0,0.0,67.73,0,,1613581751320,1613682899988,-1.55,37.627,0.971,0.002,-0.051,0.068,0.22,1,0.46,66.205,29.0,,325.0,1615838400000,25,S,1615852800000,100.0, ,,,-2.29,-1.51,-2.23,False,False,True
SPY Mar 15 2021 330 Call (Weekly),CALL,SPY_031521C330,OPR,60.85,61.64,60.59,61.29,60,50,60X50,0,0.0,0.0,0.0,62.8,0,,1612817233043,1613682899999,-2.21,35.92,0.966,0.002,-0.056,0.079,0.222,3,-0.13,61.276,29.0,,330.0,1615838400000,25,S,1615852800000,100.0, ,,,-3.51,-1.51,-2.4,False,False,True
SPY Mar 15 2021 335 Call (Weekly),CALL,SPY_031521C335,OPR,55.96,56.74,55.75,56.39,60,50,60X50,0,0.0,0.0,0.0,57.88,0,,1612817233043,1613682899988,-2.13,34.391,0.959,0.002,-0.063,0.092,0.224,1,0.03,56.376,29.0,,335.0,1615838400000,25,S,1615852800000,100.0, ,,,-3.68,-1.49,-2.58,False,False,True
SPY Mar 15 2021 340 Call (Weekly),CALL,SPY_031521C340,OPR,51.1,51.85,50.8,51.51,60,50,60X50,0,0.0,0.0,0.0,52.99,0,,1613578561201,1613682899968,-2.19,32.836,0.95,0.003,-0.07,0.107,0.225,1,0.08,51.496,29.0,,340.0,1615838400000,25,S,1615852800000,100.0, ,,,-4.13,-1.48,-2.79,False,False,True
SPY Mar 15 2021 345 Call (Weekly),CALL,SPY_031521C345,OPR,46.26,47.0,0.0,46.66,60,50,60X50,0,0.0,0.0,0.0,48.13,0,,0,1613682899978,0.0,31.333,0.938,0.004,-0.078,0.126,0.225,0,0.91,46.652,29.0,,345.0,1615838400000,25,S,1615852800000,100.0, ,,,0.0,-1.47,-3.04,False,False,True
SPY Mar 15 2021 350 Call (Weekly),CALL,SPY_031521C350,OPR,41.47,42.18,41.21,41.85,60,50,60X50,0,41.21,41.21,0.0,43.3,1,,1613659083898,1613682899978,-2.09,29.803,0.924,0.005,-0.087,0.148,0.224,4,0.49,41.842,29.0,,350.0,1615838400000,25,S,1615852800000,100.0, ,,,-4.82,-1.45,-3.34,False,False,True
SPY Mar 15 2021 355 Call (Weekly),CALL,SPY_031521C355,OPR,36.72,37.41,35.45,37.1,50,50,50X50,0,35.45,35.45,0.0,38.52,1,,1613663021787,1613682899978,-3.07,28.304,0.906,0.006,-0.097,0.174,0.223,4,-0.27,37.087,29.0,,355.0,1615838400000,25,S,1615852800000,100.0, ,,,-7.97,-1.42,-3.69,False,False,True
SPY Mar 15 2021 360 Call (Weekly),CALL,SPY_031521C360,OPR,32.05,32.7,32.75,32.4,60,50,60X50,0,0.0,0.0,0.0,33.77,0,,1613572200256,1613682899978,-1.02,26.743,0.883,0.007,-0.107,0.203,0.22,3,2.03,32.388,29.0,,360.0,1615838400000,25,S,1615852800000,100.0, ,,,-3.03,-1.38,-4.08,False,False,True
SPY Mar 15 2021 365 Call (Weekly),CALL,SPY_031521C365,OPR,27.45,28.06,28.17,27.79,110,100,110X100,0,0.0,0.0,0.0,29.13,0,,1613158758571,1613682899985,-0.96,25.2,0.854,0.009,-0.118,0.237,0.215,3,2.45,27.778,29.0,,365.0,1615838400000,25,S,1615852800000,100.0, ,,,-3.29,-1.34,-4.61,False,False,True
SPY Mar 15 2021 370 Call (Weekly),CALL,SPY_031521C370,OPR,23.08,23.4,24.69,23.27,66,64,66X64,0,0.0,0.0,0.0,24.55,0,,1613594964845,1613682896264,0.14,23.557,0.817,0.011,-0.127,0.274,0.208,9,3.97,23.258,29.0,,370.0,1615838400000,25,S,1615852800000,100.0, ,,,0.58,-1.28,-5.23,False,False,True
SPY Mar 15 2021 375 Call (Weekly),CALL,SPY_031521C375,OPR,18.71,19.02,17.8,18.88,66,82,66X82,0,17.8,17.72,0.0,20.09,4,,1613670076789,1613682895927,-2.29,21.862,0.77,0.013,-0.135,0.314,0.198,75,2.08,18.874,29.0,,375.0,1615838400000,25,S,1615852800000,100.0, ,,,-11.41,-1.21,-6.04,False,False,True
SPY Mar 15 2021 380 Call (Weekly),CALL,SPY_031521C380,OPR,14.53,14.8,14.54,14.67,84,64,84X64,0,14.59,14.54,0.0,15.8,12,,1613676550094,1613682899939,-1.26,20.096,0.709,0.016,-0.14,0.355,0.184,157,3.82,14.669,29.0,,380.0,1615838400000,25,S,1615852800000,100.0, ,,,-7.96,-1.12,-7.12,False,False,True
SPY Mar 15 2021 385 Call (Weekly),CALL,SPY_031521C385,OPR,10.62,10.85,10.61,10.73,66,82,66X82,0,10.61,10.4,0.0,11.74,12,,1613675318483,1613682899405,-1.13,18.284,0.63,0.02,-0.14,0.391,0.165,98,4.89,10.729,29.0,,385.0,1615838400000,25,S,1615852800000,100.0, ,,,-9.61,-1.01,-8.56,False,False,True
SPY Mar 15 2021 386 Call (Weekly),CALL,SPY_031521C386,OPR,9.88,10.1,10.06,9.99,66,82,66X82,0,10.06,8.88,0.0,10.97,16,,1613682194008,1613682899405,-0.91,17.934,0.611,0.021,-0.14,0.397,0.161,5,5.34,9.989,29.0,,386.0,1615838400000,25,S,1615852800000,100.0, ,,,-8.27,-0.98,-8.89,False,False,True
SPY Mar 15 2021 387 Call (Weekly),CALL,SPY_031521C387,OPR,9.23,9.29,8.62,9.27,115,116,115X116,0,8.62,8.62,0.0,10.22,10,,1613665709225,1613682899569,-1.6,17.578,0.591,0.021,-0.139,0.402,0.156,1,4.9,9.264,29.0,,387.0,1615838400000,25,S,1615852800000,100.0, ,,,-15.63,-0.95,-9.3,False,False,True
SPY Mar 15 2021 388 Call (Weekly),CALL,SPY_031521C388,OPR,8.52,8.59,8.59,8.57,146,154,146X154,0,8.59,7.41,0.0,9.48,17,,1613681369030,1613682898901,-0.89,17.24,0.571,0.022,-0.137,0.407,0.151,4,5.87,8.564,29.0,,388.0,1615838400000,25,S,1615852800000,100.0, ,,,-9.36,-0.91,-9.61,False,False,True
SPY Mar 15 2021 389 Call (Weekly),CALL,SPY_031521C389,OPR,7.84,7.91,7.8,7.88,142,169,142X169,0,7.8,6.75,0.0,8.77,136,,1613681977092,1613682898901,-0.97,16.89,0.549,0.023,-0.136,0.41,0.145,0,6.08,7.879,29.0,,389.0,1615838400000,25,S,1615852800000,100.0, ,,,-11.02,-0.89,-10.1,False,False,True
SPY Mar 15 2021 390 Call (Weekly),CALL,SPY_031521C390,OPR,7.19,7.25,7.33,7.23,116,142,116X142,0,7.6,6.37,0.0,8.07,321,,1613681334891,1613682899569,-0.74,16.562,0.526,0.023,-0.134,0.412,0.14,339,6.61,7.224,29.0,,390.0,1615838400000,25,S,1615852800000,100.0, ,,,-9.18,-0.85,-10.48,False,False,True
SPY Mar 15 2021 391 Call (Weekly),CALL,SPY_031521C391,OPR,6.56,6.62,6.48,6.59,117,155,117X155,0,6.48,5.74,0.0,7.4,14,,1613675302011,1613682899569,-0.92,16.23,0.503,0.024,-0.131,0.413,0.134,15,6.48,6.59,29.0,,391.0,1615838400000,25,S,1615852800000,100.0, ,,,-12.44,-0.81,-10.95,False,False,False
SPY Mar 15 2021 392 Call (Weekly),CALL,SPY_031521C392,OPR,5.95,6.01,5.81,5.98,156,24,156X24,0,5.85,5.15,0.0,6.76,62,,1613676544830,1613682899934,-0.95,15.9,0.478,0.024,-0.129,0.413,0.127,218,5.81,5.98,29.0,,392.0,1615838400000,25,S,1615852800000,100.0, ,,,-14.06,-0.78,-11.54,False,False,False
SPY Mar 15 2021 393 Call (Weekly),CALL,SPY_031521C393,OPR,5.38,5.44,5.6,5.41,135,119,135X119,0,5.6,4.57,0.0,6.14,8,,1613680894495,1613682899070,-0.54,15.607,0.453,0.025,-0.125,0.41,0.121,83,5.6,5.41,29.0,,393.0,1615838400000,25,S,1615852800000,100.0, ,,,-8.72,-0.73,-11.82,False,False,False
SPY Mar 15 2021 394 Call (Weekly),CALL,SPY_031521C394,OPR,4.84,4.9,4.2,4.87,121,175,121X175,0,4.31,4.2,0.0,5.55,35,,1613668375843,1613682899070,-1.36,15.324,0.427,0.025,-0.122,0.406,0.114,31,4.2,4.87,29.0,,394.0,1615838400000,25,S,1615852800000,100.0, ,,,-24.39,-0.68,-12.33,False,False,False
SPY Mar 15 2021 395 Call (Weekly),CALL,SPY_031521C395,OPR,4.33,4.39,4.46,4.36,123,188,123X188,0,4.46,3.69,0.0,4.99,223,,1613679577425,1613682899569,-0.54,15.048,0.401,0.025,-0.118,0.401,0.107,442,4.46,4.36,29.0,,395.0,1615838400000,25,S,1615852800000,100.0, ,,,-10.71,-0.63,-12.71,False,False,False
SPY Mar 15 2021 396 Call (Weekly),CALL,SPY_031521C396,OPR,3.85,3.91,3.4,3.88,142,197,142X197,0,3.54,3.4,0.0,4.47,4,,1613664014904,1613682899070,-1.08,14.777,0.374,0.025,-0.114,0.393,0.1,13,3.4,3.88,29.0,,396.0,1615838400000,25,S,1615852800000,100.0, ,,,-24.02,-0.59,-13.3,False,False,False
SPY Mar 15 2021 397 Call (Weekly),CALL,SPY_031521C397,OPR,3.41,3.46,2.99,3.44,129,793,129X793,0,3.27,2.99,0.0,3.99,2,,1613661642062,1613682899959,-1.0,14.523,0.347,0.025,-0.109,0.383,0.093,5,2.99,3.435,29.0,,397.0,1615838400000,25,S,1615852800000,100.0, ,,,-25.06,-0.56,-13.91,False,False,False
SPY Mar 15 2021 398 Call (Weekly),CALL,SPY_031521C398,OPR,3.0,3.05,2.59,3.03,133,889,133X889,0,2.85,2.54,0.0,3.54,4,,1613670777584,1613682899964,-0.94,14.285,0.321,0.024,-0.104,0.371,0.086,93,2.59,3.025,29.0,,398.0,1615838400000,25,S,1615852800000,100.0, ,,,-26.73,-0.51,-14.43,False,False,False
SPY Mar 15 2021 399 Call (Weekly),CALL,SPY_031521C399,OPR,2.62,2.67,2.79,2.65,150,893,150X893,0,2.79,2.3,0.0,3.11,9,,1613680553174,1613682899964,-0.32,14.049,0.294,0.024,-0.098,0.357,0.079,18,2.79,2.645,29.0,,399.0,1615838400000,25,S,1615852800000,100.0, ,,,-10.29,-0.46,-14.95,False,False,False
SPY Mar 15 2021 400 Call (Weekly),CALL,SPY_031521C400,OPR,2.28,2.33,2.16,2.31,165,487,165X487,0,2.31,1.88,0.0,2.73,140,,1613675464832,1613682899959,-0.57,13.845,0.268,0.023,-0.092,0.341,0.072,497,2.16,2.305,29.0,,400.0,1615838400000,25,S,1615852800000,100.0, ,,,-20.88,-0.43,-15.57,False,False,False
SPY Mar 15 2021 401 Call (Weekly),CALL,SPY_031521C401,OPR,1.97,2.01,1.68,1.99,167,304,167X304,0,1.88,1.6,0.0,2.38,174,,1613667918197,1613682899959,-0.69,13.632,0.243,0.022,-0.086,0.324,0.065,101,1.68,1.99,29.0,,401.0,1615838400000,25,S,1615852800000,100.0, ,,,-29.26,-0.38,-16.21,False,False,False
SPY Mar 15 2021 402 Call (Weekly),CALL,SPY_031521C402,OPR,1.69,1.73,1.55,1.71,202,318,202X318,0,1.64,1.55,0.0,2.06,4,,1613673656091,1613682899959,-0.5,13.44,0.218,0.021,-0.08,0.305,0.059,40,1.55,1.71,29.0,,402.0,1615838400000,25,S,1615852800000,100.0, ,,,-24.57,-0.35,-16.79,False,False,False
SPY Mar 15 2021 403 Call (Weekly),CALL,SPY_031521C403,OPR,1.44,1.48,1.38,1.46,493,334,493X334,0,1.38,1.38,0.0,1.76,1,,1613674955144,1613682899484,-0.38,13.259,0.195,0.02,-0.074,0.286,0.053,14,1.38,1.46,29.0,,403.0,1615838400000,25,S,1615852800000,100.0, ,,,-21.81,-0.3,-17.28,False,False,False
SPY Mar 15 2021 404 Call (Weekly),CALL,SPY_031521C404,OPR,1.22,1.26,1.07,1.24,538,355,538X355,0,1.26,1.07,0.0,1.51,13,,1613661687817,1613682899958,-0.44,13.095,0.173,0.019,-0.068,0.265,0.047,38,1.07,1.24,29.0,,404.0,1615838400000,25,S,1615852800000,100.0, ,,,-29.37,-0.27,-18.15,False,False,False
SPY Mar 15 2021 405 Call (Weekly),CALL,SPY_031521C405,OPR,1.03,1.07,1.09,1.05,575,467,575X467,0,1.09,0.89,0.0,1.28,26,,1613682082016,1613682899958,-0.19,12.955,0.153,0.018,-0.062,0.244,0.041,364,1.09,1.05,29.0,,405.0,1615838400000,25,S,1615852800000,100.0, ,,,-15.18,-0.23,-18.29,False,False,False
SPY Mar 15 2021 406 Call (Weekly),CALL,SPY_031521C406,OPR,0.87,0.9,0.88,0.89,481,404,481X404,0,0.88,0.88,0.0,1.09,10,,1613659361723,1613682899484,-0.21,12.83,0.134,0.016,-0.056,0.224,0.036,122,0.88,0.885,29.0,,406.0,1615838400000,25,S,1615852800000,100.0, ,,,-19.27,-0.21,-18.81,False,False,False
SPY Mar 15 2021 407 Call (Weekly),CALL,SPY_031521C407,OPR,0.73,0.76,0.0,0.75,459,1268,459X1268,0,0.0,0.0,0.0,0.92,0,,0,1613682899276,0.0,12.729,0.117,0.015,-0.051,0.204,0.032,0,0.75,0.745,29.0,,407.0,1615838400000,25,S,1615852800000,100.0, ,,,0.0,-0.18,-19.02,False,False,False
SPY Mar 15 2021 408 Call (Weekly),CALL,SPY_031521C408,OPR,0.61,0.64,0.62,0.63,483,1365,483X1365,0,0.65,0.57,0.0,0.77,25,,1613681667363,1613682899106,-0.15,12.643,0.102,0.014,-0.046,0.184,0.028,4,0.62,0.625,29.0,,408.0,1615838400000,25,S,1615852800000,100.0, ,,,-19.48,-0.14,-18.83,False,False,False
SPY Mar 15 2021 409 Call (Weekly),CALL,SPY_031521C409,OPR,0.51,0.54,0.54,0.53,502,1654,502X1654,0,0.54,0.53,0.0,0.65,2,,1613681236747,1613682899126,-0.11,12.582,0.088,0.012,-0.041,0.166,0.024,8,0.54,0.525,29.0,,409.0,1615838400000,25,S,1615852800000,100.0, ,,,-16.92,-0.12,-19.23,False,False,False
SPY Mar 15 2021 410 Call (Weekly),CALL,SPY_031521C410,OPR,0.42,0.45,0.46,0.44,968,1388,968X1388,0,0.46,0.37,0.0,0.55,5,,1613680455917,1613682898693,-0.09,12.5,0.076,0.011,-0.036,0.148,0.021,891,0.46,0.435,29.0,,410.0,1615838400000,25,S,1615852800000,100.0, ,,,-15.6,-0.11,-20.18,False,False,False
SPY Mar 15 2021 411 Call (Weekly),CALL,SPY_031521C411,OPR,0.35,0.38,0.35,0.37,1046,1673,1046X1673,0,0.35,0.35,0.0,0.46,1,,1613660731439,1613682899855,-0.1,12.473,0.065,0.01,-0.032,0.132,0.018,114,0.35,0.365,29.0,,411.0,1615838400000,25,S,1615852800000,100.0, ,,,-23.08,-0.09,-19.78,False,False,False
SPY Mar 15 2021 412 Call (Weekly),CALL,SPY_031521C412,OPR,0.29,0.32,0.0,0.31,1418,1343,1418X1343,0,0.0,0.0,0.0,0.38,0,,0,1613682899855,0.0,12.448,0.056,0.009,-0.029,0.117,0.015,0,0.31,0.305,29.0,,412.0,1615838400000,25,S,1615852800000,100.0, ,,,0.0,-0.08,-20.78,False,False,False
SPY Mar 15 2021 413 Call (Weekly),CALL,SPY_031521C413,OPR,0.25,0.27,0.29,0.26,679,1636,679X1636,0,0.29,0.29,0.0,0.32,5,,1613659139747,1613682899109,-0.04,12.484,0.049,0.008,-0.026,0.105,0.013,0,0.29,0.26,29.0,,413.0,1615838400000,25,S,1615852800000,100.0, ,,,-10.77,-0.06,-20.0,False,False,False
SPY Mar 15 2021 414 Call (Weekly),CALL,SPY_031521C414,OPR,0.21,0.23,0.23,0.22,783,1679,783X1679,0,0.23,0.23,0.0,0.28,2,,1613681236747,1613682899110,-0.05,12.508,0.042,0.007,-0.023,0.093,0.011,200,0.23,0.22,29.0,,414.0,1615838400000,25,S,1615852800000,100.0, ,,,-16.36,-0.06,-20.0,False,False,False
SPY Mar 15 2021 415 Call (Weekly),CALL,SPY_031521C415,OPR,0.17,0.2,0.17,0.19,1862,2485,1862X2485,0,0.21,0.17,0.0,0.23,174,,1613662555752,1613682898704,-0.06,12.525,0.036,0.006,-0.02,0.082,0.01,766,0.17,0.185,29.0,,415.0,1615838400000,25,S,1615852800000,100.0, ,,,-27.66,-0.05,-21.28,False,False,False
SPY Mar 15 2021 420 Call (Weekly),CALL,SPY_031521C420,OPR,0.08,0.1,0.1,0.09,3242,1877,3242X1877,0,0.12,0.09,0.0,0.12,36,,1613681667363,1613682899112,-0.01,12.96,0.019,0.003,-0.012,0.047,0.005,443,0.1,0.09,29.0,,420.0,1615838400000,25,S,1615852800000,100.0, ,,,-13.04,-0.03,-21.74,False,False,False
SPY Mar 15 2021 425 Call (Weekly),CALL,SPY_031521C425,OPR,0.04,0.06,0.06,0.05,4710,967,4710X967,0,0.06,0.05,0.0,0.07,16,,1613663843994,1613682899112,-0.01,13.623,0.011,0.002,-0.008,0.029,0.003,41,0.06,0.05,29.0,,425.0,1615838400000,25,S,1615852800000,100.0, ,,,-14.29,-0.02,-28.57,False,False,False
SPY Mar 15 2021 430 Call (Weekly),CALL,SPY_031521C430,OPR,0.03,0.05,0.05,0.04,3340,3455,3340X3455,0,0.05,0.05,0.0,0.05,1,,1613664964417,1613682899112,0.0,14.848,0.008,0.001,-0.007,0.023,0.002,0,0.05,0.04,29.0,,430.0,1615838400000,25,S,1615852800000,100.0, ,,,11.11,-0.01,-11.11,False,False,False
SPY Mar 15 2021 435 Call (Weekly),CALL,SPY_031521C435,OPR,0.02,0.04,0.04,0.03,3936,4304,3936X4304,0,0.0,0.0,0.0,0.04,0,,1613162510216,1613682899112,0.0,15.879,0.006,0.001,-0.005,0.017,0.002,62,0.04,0.03,29.0,,435.0,1615838400000,25,S,1615852800000,100.0, ,,,14.29,-0.01,-14.29,False,False,False
SPY Mar 15 2021 440 Call (Weekly),CALL,SPY_031521C440,OPR,0.01,0.03,0.02,0.02,5320,4567,5320X4567,0,0.0,0.0,0.0,0.03,0,,1613497437342,1613682899112,0.0,16.637,0.004,0.001,-0.004,0.012,0.001,8,0.02,0.02,29.0,,440.0,1615838400000,25,S,1615852800000,100.0, ,,,-20.0,-0.01,-20.0,False,False,False
SPY Mar 15 2021 445 Call (Weekly),CALL,SPY_031521C445,OPR,0.01,0.02,0.04,0.01,2708,2518,2708X2518,0,0.0,0.0,0.0,0.01,0,,1612984019918,1613682899000,0.03,16.886,0.002,0.0,-0.002,0.007,0.001,2,0.04,0.01,29.0,,445.0,1615838400000,25,S,1615852800000,100.0, ,,,166.67,0.0,-33.33,False,False,False
SPY Mar 15 2021 450 Call (Weekly),CALL,SPY_031521C450,OPR,0.0,0.02,0.02,0.0,0,3765,0X3765,0,0.0,0.0,0.0,0.01,0,,1613485802503,1613682899000,0.01,16.873,0.001,0.0,-0.001,0.003,0.0,3,0.02,0.004,29.0,,450.0,1615838400000,25,S,1615852800000,100.0, ,,,212.5,0.0,-35.94,False,False,False
SPY Mar 15 2021 455 Call (Weekly),CALL,SPY_031521C455,OPR,0.0,0.02,0.0,0.0,0,5161,0X5161,0,0.0,0.0,0.0,0.0,0,,0,1613682898993,0.0,16.858,0.0,0.0,0.0,0.001,0.0,0,0.01,0.002,29.0,,455.0,1615838400000,25,S,1615852800000,100.0, ,,,0.0,0.0,-38.46,False,False,False
SPY Mar 15 2021 460 Call (Weekly),CALL,SPY_031521C460,OPR,0.0,0.02,0.01,0.0,0,4881,0X4881,0,0.0,0.0,0.0,0.0,0,,1613162067809,1613682898704,0.01,16.849,0.0,0.0,0.0,0.001,0.0,101,0.01,0.001,29.0,,460.0,1615838400000,25,S,1615852800000,100.0, ,,,900.0,0.0,-40.0,False,False,False
SPY Mar 15 2021 465 Call (Weekly),CALL,SPY_031521C465,OPR,0.0,0.01,0.01,0.0,0,2026,0X2026,0,0.01,0.01,0.0,0.0,6,,1613680317723,1613682898993,0.01,16.773,0.0,0.0,0.0,0.0,0.0,20,0.01,0.0,29.0,,465.0,1615838400000,25,S,1615852800000,100.0, ,,,2400.0,0.0,-50.0,False,False,False
SPY Mar 15 2021 470 Call (Weekly),CALL,SPY_031521C470,OPR,0.0,0.01,0.0,0.0,0,2961,0X2961,0,0.0,0.0,0.0,0.0,0,,0,1613682898993,0.0,17.099,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,29.0,,470.0,1615838400000,25,S,1615852800000,100.0, ,,,0.0,0.0,0.0,False,False,False
SPY Mar 17 2021 220 Call (Weekly),CALL,SPY_031721C220,OPR,170.21,171.3,0.0,170.8,51,94,51X94,0,0.0,0.0,0.0,172.34,0,,0,1613682893865,0.0,72.699,0.999,0.0,-0.008,0.005,0.166,0,0.04,170.786,29.0,,220.0,1616011200000,27,S,1616025600000,100.0, ,,,0.0,-1.55,-0.9,False,False,True
SPY Mar 17 2021 225 Call (Weekly),CALL,SPY_031721C225,OPR,165.21,166.31,0.0,165.8,51,94,51X94,0,0.0,0.0,0.0,167.35,0,,0,1613682893867,0.0,70.922,0.998,0.0,-0.009,0.006,0.17,0,0.04,165.792,29.0,,225.0,1616011200000,27,S,1616025600000,100.0, ,,,0.0,-1.55,-0.93,False,False,True
SPY Mar 17 2021 230 Call (Weekly),CALL,SPY_031721C230,OPR,160.22,161.31,0.0,160.81,51,94,51X94,0,0.0,0.0,0.0,162.36,0,,0,1613682893865,0.0,69.065,0.998,0.0,-0.01,0.007,0.174,0,0.04,160.797,29.0,,230.0,1616011200000,27,S,1616025600000,100.0, ,,,0.0,-1.55,-0.95,False,False,True
SPY Mar 17 2021 235 Call (Weekly),CALL,SPY_031721C235,OPR,155.23,156.32,0.0,155.81,51,94,51X94,0,0.0,0.0,0.0,157.36,0,,0,1613682893865,0.0,67.149,0.998,0.0,-0.01,0.008,0.177,0,0.05,155.802,29.0,,235.0,1616011200000,27,S,1616025600000,100.0, ,,,0.0,-1.55,-0.99,False,False,True
SPY Mar 17 2021 240 Call (Weekly),CALL,SPY_031721C240,OPR,150.23,151.33,0.0,150.82,95,94,95X94,0,0.0,0.0,0.0,152.37,0,,0,1613682893865,0.0,65.26,0.998,0.0,-0.011,0.008,0.181,0,0.06,150.808,29.0,,240.0,1616011200000,27,S,1616025600000,100.0, ,,,0.0,-1.55,-1.02,False,False,True
SPY Mar 17 2021 245 Call (Weekly),CALL,SPY_031721C245,OPR,145.24,146.34,0.0,145.83,95,94,95X94,0,0.0,0.0,0.0,147.38,0,,0,1613682893865,0.0,63.608,0.997,0.0,-0.012,0.01,0.185,0,0.07,145.817,29.0,,245.0,1616011200000,27,S,1616025600000,100.0, ,,,0.0,-1.55,-1.05,False,False,True
SPY Mar 17 2021 250 Call (Weekly),CALL,SPY_031721C250,OPR,140.26,141.35,0.0,140.84,51,94,51X94,0,0.0,0.0,0.0,142.39,0,,0,1613682893866,0.0,61.861,0.997,0.0,-0.013,0.011,0.188,0,0.08,140.826,29.0,,250.0,1616011200000,27,S,1616025600000,100.0, ,,,0.0,-1.55,-1.09,False,False,True
SPY Mar 17 2021 255 Call (Weekly),CALL,SPY_031721C255,OPR,135.27,136.36,0.0,135.85,51,94,51X94,0,0.0,0.0,0.0,137.4,0,,0,1613682893865,0.0,60.107,0.996,0.0,-0.015,0.012,0.192,0,0.1,135.835,29.0,,255.0,1616011200000,27,S,1616025600000,100.0, ,,,0.0,-1.56,-1.13,False,False,True
