description,putCall,symbol,exchangeName,bid,ask,last,mark,bidSize,askSize,bidAskSize,lastSize,highPrice,lowPrice,openPrice,closePrice,totalVolume,tradeDate,tradeTimeInLong,quoteTimeInLong,netChange,volatility,delta,gamma,theta,vega,rho,openInterest,timeValue,theoreticalOptionValue,theoreticalVolatility,optionDeliverablesList,strikePrice,expirationDate,daysToExpiration,expirationType,lastTradingDay,multiplier,settlementType,deliverableNote,isIndexOption,percentChange,markChange,markPercentChange,nonStandard,inTheMoney,mini,Date
SPY Sep 17 2021 335 Call,CALL,SPY_091721C335,OPR,57.19,59.88,58.69,58.54,10,357,10X357,0,58.69,54.0,0.0,58.63,32,,1614977315997,1614978899687,0.06,28.369,0.768,0.004,-0.054,0.843,0.984,2144,10.06,58.571,29.0,,335.0,1631908800000,194,R,1631923200000,100.0, ,,,0.09,-0.1,-0.17,False,True,False,03-07-2021
SPY Sep 17 2021 336 Call,CALL,SPY_091721C336,OPR,56.78,58.56,56.94,57.67,5,347,5X347,0,0.0,0.0,0.0,57.81,0,,1610565411855,1614978899741,-0.87,28.229,0.764,0.004,-0.054,0.851,0.987,27,9.31,57.75,29.0,,336.0,1631908800000,194,R,1631923200000,100.0, ,,,-1.51,-0.14,-0.24,False,True,False,03-07-2021
SPY Sep 17 2021 337 Call,CALL,SPY_091721C337,OPR,55.92,57.75,52.37,56.84,291,347,291X347,0,0.0,0.0,0.0,56.99,0,,1614880697889,1614978899741,-4.62,28.087,0.76,0.004,-0.054,0.859,0.99,19,5.74,56.93,29.0,,337.0,1631908800000,194,R,1631923200000,100.0, ,,,-8.1,-0.15,-0.27,False,True,False,03-07-2021
SPY Sep 17 2021 338 Call,CALL,SPY_091721C338,OPR,55.1,56.94,50.67,56.02,323,347,323X347,0,50.67,50.67,0.0,56.17,1,,1614959373287,1614978899741,-5.5,27.948,0.757,0.004,-0.054,0.866,0.992,9,5.04,56.115,29.0,,338.0,1631908800000,194,R,1631923200000,100.0, ,,,-9.79,-0.15,-0.27,False,True,False,03-07-2021
SPY Sep 17 2021 339 Call,CALL,SPY_091721C339,OPR,54.29,56.12,53.63,55.21,290,310,290X310,0,0.0,0.0,0.0,55.36,0,,1612210415897,1614978899741,-1.73,27.811,0.753,0.004,-0.054,0.874,0.994,11,9.0,55.305,29.0,,339.0,1631908800000,194,R,1631923200000,100.0, ,,,-3.12,-0.15,-0.28,False,True,False,03-07-2021
SPY Sep 17 2021 340 Call,CALL,SPY_091721C340,OPR,53.53,55.31,54.61,54.42,5,310,5X310,0,54.61,47.55,0.0,54.55,5,,1614976055704,1614978899741,0.06,27.67,0.749,0.004,-0.055,0.882,0.996,2329,10.98,54.495,29.0,,340.0,1631908800000,194,R,1631923200000,100.0, ,,,0.12,-0.13,-0.23,False,True,False,03-07-2021
SPY Sep 17 2021 341 Call,CALL,SPY_091721C341,OPR,52.72,54.5,58.13,53.61,5,310,5X310,0,0.0,0.0,0.0,53.73,0,,1614621842719,1614978899741,4.4,27.527,0.745,0.004,-0.055,0.889,0.998,47,15.5,53.686,29.0,,341.0,1631908800000,194,R,1631923200000,100.0, ,,,8.18,-0.12,-0.23,False,True,False,03-07-2021
SPY Sep 17 2021 342 Call,CALL,SPY_091721C342,OPR,51.92,53.7,50.67,52.81,5,310,5X310,0,0.0,0.0,0.0,52.93,0,,1610046227710,1614978899741,-2.26,27.39,0.741,0.004,-0.055,0.897,1.0,130,9.04,52.885,29.0,,342.0,1631908800000,194,R,1631923200000,100.0, ,,,-4.27,-0.12,-0.22,False,True,False,03-07-2021
SPY Sep 17 2021 343 Call,CALL,SPY_091721C343,OPR,51.12,52.9,57.05,52.01,5,310,5X310,0,0.0,0.0,0.0,52.13,0,,1614183086578,1614978899741,4.92,27.25,0.737,0.004,-0.055,0.905,1.001,277,16.42,52.084,29.0,,343.0,1631908800000,194,R,1631923200000,100.0, ,,,9.45,-0.12,-0.22,False,True,False,03-07-2021
SPY Sep 17 2021 344 Call,CALL,SPY_091721C344,OPR,50.32,52.1,49.4,51.21,5,310,5X310,0,0.0,0.0,0.0,51.32,0,,1612203029006,1614978899741,-1.92,27.107,0.733,0.004,-0.056,0.912,1.002,2808,9.77,51.284,29.0,,344.0,1631908800000,194,R,1631923200000,100.0, ,,,-3.75,-0.11,-0.22,False,True,False,03-07-2021
SPY Sep 17 2021 345 Call,CALL,SPY_091721C345,OPR,49.53,51.29,45.65,50.41,5,310,5X310,0,0.0,0.0,0.0,50.52,0,,1614882485099,1614978899723,-4.87,26.96,0.729,0.004,-0.056,0.919,1.004,4670,7.02,50.484,29.0,,345.0,1631908800000,194,R,1631923200000,100.0, ,,,-9.64,-0.11,-0.22,False,True,False,03-07-2021
SPY Sep 17 2021 346 Call,CALL,SPY_091721C346,OPR,48.74,50.52,54.2,49.63,5,345,5X345,0,0.0,0.0,0.0,49.72,0,,1614712095733,1614978899723,4.48,26.811,0.725,0.005,-0.056,0.927,1.004,162,16.57,49.684,29.0,,346.0,1631908800000,194,R,1631923200000,100.0, ,,,9.02,-0.09,-0.17,False,True,False,03-07-2021
SPY Sep 17 2021 347 Call,CALL,SPY_091721C347,OPR,47.95,49.73,55.42,48.84,5,309,5X309,0,0.0,0.0,0.0,48.91,0,,1612799222269,1614978899987,6.51,26.658,0.72,0.005,-0.056,0.934,1.005,414,18.79,48.884,29.0,,347.0,1631908800000,194,R,1631923200000,100.0, ,,,13.3,-0.07,-0.15,False,True,False,03-07-2021
SPY Sep 17 2021 348 Call,CALL,SPY_091721C348,OPR,47.16,48.95,49.19,48.06,5,345,5X345,0,0.0,0.0,0.0,48.12,0,,1611594919486,1614978899987,1.07,26.509,0.716,0.005,-0.056,0.941,1.006,253,13.56,48.091,29.0,,348.0,1631908800000,194,R,1631923200000,100.0, ,,,2.23,-0.06,-0.13,False,True,False,03-07-2021
